appno,fullname,protectedgender,date_first_submitted,fromwhichinstitutiondidyoureceiv,ifyouselectedoutofstateorother,internal_external,positioncategory,signle_race,jobtypesappliedfor,ethnicity2,primary_recruitment_source,days_need_review,days_screening,days_cert_hold,days_candidate_action,days_needs_second_review,days_rec_approved,mean_days_need_review,mean_days_screening,mean_days_cert_hold,mean_days_candidate_action,mean_days_needs_second_review,mean_days_rec_approved,hired,current_pipeline_stage,hired_yn,datecomp,lastaccess
320,Martin Taylor,Female,7/28/16,Other,,External Applications,High School Teaching,Native American,General,Not Hispanic,None Listed,1,,,,,12,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hired,No,7/28/16,7/28/16
41,Jean Sanchez,Female,8/10/16,Out of State,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,10/13/16,10/13/16
486,Diana Welch,Female,8/10/16,Out of State,,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,10/13/16,10/13/16
936,Anna Boyd,Female,8/10/16,Oral Roberts University,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,10/13/16,10/13/16
938,Benjamin Collins,Female,8/1/16,Alternative Certification - Alternative Placement Program,Iowa State University,External Applications,Elementary School Teaching,White,ELD - English Language Development,Not Hispanic,TPS Website,,,,,,,,,,,,,0,,No,8/1/16,12/6/16
896,Eric Green,Female,8/1/16,Alternative Certification - Alternative Placement Program,Iowa State University,External Applications,High School Teaching,White,General,Not Hispanic,TPS Website,,,,,,,,,,,,,0,,No,8/1/16,12/6/16
707,Betty Hamilton,Female,8/1/16,Alternative Certification - Alternative Placement Program,Iowa State University,External Applications,Middle School Teaching,White,ELD - English Language Development,Not Hispanic,TPS Website,,,,,,,,,,,,,0,,No,8/1/16,12/6/16
236,James Cooper,Female,8/13/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,2,1,,,13,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/19/16,8/19/16
119,Stephen Green,Female,8/13/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,Music - Vocal,Not Hispanic,TPS Website,2,1,,,13,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/19/16,8/19/16
766,Paul Mason,Female,8/13/16,Teach For America,,External Applications,High School Teaching,White,Music - Vocal,Not Hispanic,TPS Website,2,1,,,13,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/19/16,8/19/16
524,Carl Watkins,Female,8/13/16,Teach For America,,External Applications,High School Teaching,White,Art,Not Hispanic,TPS Website,2,1,,,13,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/19/16,8/19/16
49,Michelle Williams,Male,7/29/16,Teach For America,,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/3/16,8/3/16
187,Elizabeth Wagner,Female,7/29/16,Northeastern State University,Community Care College,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,1,,,,2,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,7/29/16,7/29/16
556,Larry Ward,Female,7/29/16,Northeastern State University,Community Care College,External Applications,High School Teaching,White,General,Not Hispanic,TPS Website,1,,,,2,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,7/29/16,7/29/16
596,Henry Ross,Female,8/1/16,Northeastern State University,University of Texas in the Permian Basin,External Applications,Elementary School Teaching,Hispanic-Non White,Elementary - Grades 1 - 6,Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/1/16,8/1/16
292,Julie Scott,Female,8/1/16,Oklahoma State University,University of Texas in the Permian Basin,External Applications,Elementary School Teaching,Hispanic-Non White,General,Hispanic,Teachers-Teachers,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/1/16,8/1/16
366,Carol Ross,Female,8/3/16,University of Tulsa,,External Applications,Elementary School Teaching,Black,Special Education,Not Hispanic,Teachers-Teachers,0,,,,,0,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hired,No,8/3/16,8/3/16
272,Annie Cook,Female,8/3/16,University of Tulsa,,External Applications,Middle School Teaching,Black,Special Education,Not Hispanic,Teachers-Teachers,0,,,,,0,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hired,No,8/3/16,8/3/16
696,Billy Lee,Male,7/31/16,Out of State,,External Applications,High School Teaching,No Race Provided,Science - Physical Science,Chose No Response,Teachers-Teachers,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/9/16,8/15/16
72,Amanda Knight,Male,7/31/16,Other,,External Applications,High School Teaching,No Race Provided,Science - Chemistry,Chose No Response,Teachers-Teachers,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certified and HQ,No,8/9/16,8/15/16
97,Keith Stevens,Male,7/31/16,Other,Western Oklahoma State College 15 years,External Applications,High School Teaching,White,General,Not Hispanic,Teachers-Teachers,0,,,,11,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,7/31/16,8/11/16
670,Teresa Boyd,Male,7/31/16,Other,Western Oklahoma State College 15 years,External Applications,Middle School Teaching,White,General,Not Hispanic,Teachers-Teachers,0,,,,11,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,7/31/16,8/11/16
604,Jane Ellis,Male,7/31/16,Out of State,I do not have a teacher certification,External Applications,Elementary School Teaching,Black,Computers,Not Hispanic,Teachers-Teachers,0,0,,,2,27,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
524,Jeffrey Bryant,Male,7/31/16,Out of State,I do not have a teacher certification,External Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,Not Hispanic,Teachers-Teachers,0,0,,,2,27,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
202,Margaret Rivera,Male,7/31/16,Oral Roberts University,I do not have a teacher certification,External Applications,Elementary School Teaching,Black,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,0,0,,,2,27,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
446,Michael Anderson,Male,7/31/16,Alternative Certification - Alternative Placement Program,I do not have a teacher certification,External Applications,Elementary School Teaching,Black,General,Not Hispanic,Teachers-Teachers,0,0,,,2,27,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,7/31/16,7/31/16
330,Rose Carter,Female,8/7/16,Alternative Certification - Alternative Placement Program,,Internal Applications,Elementary School Teaching,White,ELD - English Language Development,None Selected,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certified and HQ,Yes,8/7/16,8/7/16
975,Sean Fields,Female,8/1/16,Alternative Certification - Alternative Placement Program,Dallas Independent Public Schools,External Applications,Elementary School Teaching,Hispanic-Non White,Special Education,Hispanic,TPS Website,1,6,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/1/16,8/1/16
953,Ernest Dixon,Female,8/1/16,Alternative Certification - Alternative Placement Program,Dallas Independent Public Schools,External Applications,Middle School Teaching,Hispanic-Non White,Special Education,Hispanic,TPS Website,1,6,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/1/16,8/1/16
250,Julia Ruiz,Female,8/1/16,Alternative Certification - Alternative Placement Program,Family of Faith College,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,TPS Website,0,0,,,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/1/16,8/11/16
929,Emily Banks,Female,8/1/16,Teach For America,Family of Faith College,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,0,0,,,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/1/16,8/11/16
44,Marie Anderson,Female,8/1/16,Teach For America,Family of Faith College,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,0,,,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/1/16,8/11/16
264,Kathryn Jordan,Female,8/1/16,Teach For America,Family of Faith College,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,0,0,,,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/1/16,8/11/16
507,Anna Wells,Female,8/1/16,Northeastern State University,Lyon College,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/1/16,8/1/16
617,Fred Greene,Female,8/1/16,Northeastern State University,Lyon College,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/1/16,8/1/16
495,Raymond Burton,Male,8/1/16,Northeastern State University,as a college professor for 8 years,External Applications,High School Teaching,White,General,Not Hispanic,None Listed,0,0,,,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/1/16,8/1/16
625,Marilyn Sanders,Female,8/1/16,Oklahoma State University,,External Applications,Elementary School Teaching,Black,Computers,Not Hispanic,University Job Fair,,1,,19,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/13/16,8/13/16
748,Brenda Bishop,Female,8/1/16,University of Tulsa,,External Applications,Elementary School Teaching,Black,General,Not Hispanic,University Job Fair,,1,,19,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/13/16,8/13/16
153,Helen Snyder,Female,8/1/16,University of Tulsa,,External Applications,Elementary School Teaching,Black,Reading Interventionist,Not Hispanic,University Job Fair,,1,,19,9,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/13/16,8/13/16
710,Rachel Berry,Female,8/9/16,Out of State,,External Applications,Elementary School Teaching,Black,General,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,8/9/16,8/9/16
474,Mark Price,Female,8/9/16,Other,,External Applications,Elementary School Teaching,Black,ELD - English Language Development,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,8/9/16,8/9/16
564,Aaron Mills,Female,8/9/16,Other,,External Applications,Elementary School Teaching,Black,Elementary - Grades 1 - 6,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,8/9/16,8/9/16
584,Samuel Ray,Female,8/9/16,Other,,External Applications,Elementary School Teaching,Black,Computers,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,8/9/16,8/9/16
822,Douglas Schmidt,Female,8/9/16,Out of State,,External Applications,Middle School Teaching,Black,Social Studies,Not Hispanic,University Job Fair,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Needs ILD Approval - Pending Cert,No,8/9/16,8/9/16
678,Heather Alexander,Female,8/2/16,Out of State,,External Applications,Elementary School Teaching,Hispanic-Non White,Special Education,Hispanic,University Job Fair,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/2/16,8/2/16
226,Arthur Franklin,Female,8/2/16,Oral Roberts University,,External Applications,High School Teaching,Hispanic-Non White,Special Education,Hispanic,TPS Website,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/2/16,8/2/16
549,Steven Price,Female,8/4/16,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Native American,Mathematics,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,TM Bank,Yes,8/4/16,8/4/16
894,Janice Gilbert,Female,8/4/16,Alternative Certification - Alternative Placement Program,,External Applications,High School Teaching,Native American,General,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,TM Bank,Yes,8/4/16,8/4/16
24,Joyce Mason,Female,8/4/16,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,Native American,General,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,TM Bank,Yes,8/4/16,8/4/16
365,Gregory Hanson,Female,8/2/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Community Job Fair,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/16/16,8/16/16
33,Sean Moreno,Female,8/2/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Community Job Fair,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/16/16,8/16/16
793,Philip Crawford,Female,8/2/16,Teach For America,,External Applications,Elementary School Teaching,White,General,Not Hispanic,Community Job Fair,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/16/16,8/16/16
868,Thomas Murphy,Male,8/17/16,Teach For America,,External Applications,High School Teaching,No Race Provided,General,Chose No Response,Community Job Fair,0,1,,,12,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/17/16,8/17/16
630,Steven Alexander,Female,8/2/16,Teach For America,,External Applications,Elementary School Teaching,Black,Special Education,Not Hispanic,Current TPS Employee (Please type the employee's name below),0,,,,8,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/2/16,8/2/16
422,Lillian Reyes,Female,8/2/16,Northeastern State University,Monte Cassino,External Applications,Elementary School Teaching,Native American,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Current TPS Employee (Please type the employee's name below),0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/2/16,8/4/16
832,Henry Ortiz,Female,8/2/16,Northeastern State University,Monte Cassino,External Applications,Middle School Teaching,Native American,General,Not Hispanic,Current TPS Employee (Please type the employee's name below),0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/2/16,8/4/16
564,Dennis Barnes,Female,8/3/16,Northeastern State University,"East Texas State University- Commerce, TX",Internal Applications,High School Teaching,White,Mathematics,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,10/23/16,10/23/16
859,Christina Rivera,Male,8/3/16,Oklahoma State University,,Internal Applications,Elementary School Teaching,Native American,Elementary - Grades 1 - 6,Chose No Response,Current TPS Employee (Please type the employee's name below),1,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certified and HQ,Yes,12/15/16,1/17/17
563,George Oliver,Male,8/3/16,University of Tulsa,,Internal Applications,Elementary School Teaching,Native American,General,Chose No Response,Current TPS Employee (Please type the employee's name below),1,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certified and HQ,Yes,12/15/16,1/17/17
162,Virginia Morgan,Male,8/3/16,University of Tulsa,,Internal Applications,Middle School Teaching,Native American,Mathematics,Chose No Response,Teachers-Teachers,1,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certified and HQ,Yes,12/15/16,1/17/17
89,Billy Carr,Male,8/3/16,Out of State,,Internal Applications,Middle School Teaching,Native American,General,Chose No Response,Teachers-Teachers,1,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certified and HQ,Yes,12/15/16,1/17/17
15,Terry Ward,Male,8/3/16,Other,,External Applications,High School Teaching,Native American,Career Tech,Not Hispanic,Teachers-Teachers,1,0,,,7,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,11/29/16,11/29/16
442,Nancy Wilson,Female,8/3/16,Other,Grambling State University,Internal Applications,Elementary School Teaching,Black,Special Education,Not Hispanic,Teachers-Teachers,2,2,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,1/6/17,1/6/17
161,Howard Wilson,Female,8/3/16,Other,Grambling State University,Internal Applications,High School Teaching,Black,General,Not Hispanic,Teachers-Teachers,0,,,,,36,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,1/6/17,1/6/17
930,Jeffrey Sullivan,Female,8/3/16,Out of State,Grambling State University,Internal Applications,High School Teaching,Black,Special Education,Not Hispanic,Teachers-Teachers,0,,,,,36,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,1/6/17,1/6/17
908,Rachel Collins,Male,8/5/16,Out of State,Missouri Southern State University,External Applications,Elementary School Teaching,White,Music - Vocal,Not Hispanic,Teachers-Teachers,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/6/16,8/6/16
659,Joyce Howell,Male,8/5/16,Oral Roberts University,Missouri Southern State University,External Applications,Elementary School Teaching,White,General,Not Hispanic,Word of Mouth,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/6/16,8/6/16
684,Joe Vasquez,Male,8/5/16,Alternative Certification - Alternative Placement Program,Missouri Southern State University,External Applications,High School Teaching,White,Music - Vocal,Not Hispanic,Word of Mouth,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,8/6/16,8/6/16
567,William Freeman,Female,8/4/16,Alternative Certification - Alternative Placement Program,,Internal Applications,Elementary School Teaching,White,Reading Interventionist,None Selected,None Listed,4,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certified and HQ,Yes,8/4/16,8/4/16
919,Kimberly Gibson,Male,8/5/16,Alternative Certification - Alternative Placement Program,Texas Woman's University,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,None Listed,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/5/16,8/19/16
117,Louis Lawrence,Male,8/5/16,Alternative Certification - Alternative Placement Program,Texas Woman's University,External Applications,Elementary School Teaching,White,General,Not Hispanic,None Listed,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/5/16,8/19/16
954,Jesse Hamilton,Male,8/5/16,Alternative Certification - Alternative Placement Program,Texas Woman's University,External Applications,Middle School Teaching,White,General,Not Hispanic,None Listed,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/5/16,8/19/16
927,Martha Carroll,Male,8/5/16,Teach For America,Texas Woman's University,External Applications,Middle School Teaching,White,Special Education,Not Hispanic,None Listed,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/5/16,8/19/16
180,Justin Carroll,Male,8/5/16,Teach For America,Texas Woman's University,External Applications,Middle School Teaching,White,Reading,Not Hispanic,None Listed,2,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/5/16,8/19/16
717,Alan Watkins,Female,8/4/16,Teach For America,Univ of the Ozarks/ Univ of AR Fayetteville,External Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/6/16,8/6/16
920,Kenneth Tucker,Female,8/4/16,Northeastern State University,Univ of the Ozarks/ Univ of AR Fayetteville,External Applications,Middle School Teaching,White,General,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/6/16,8/6/16
892,Anne Watkins,Male,8/10/16,Northeastern State University,,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/10/16,8/10/16
537,Sean Harper,Male,8/10/16,Northeastern State University,,External Applications,High School Teaching,White,English,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/10/16,8/10/16
657,Ralph Cooper,Male,8/10/16,Oklahoma State University,,External Applications,High School Teaching,White,Science - Physical Science,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/10/16,8/10/16
505,Paul Woods,Male,8/10/16,University of Tulsa,,External Applications,Middle School Teaching,White,Social Studies,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,8/10/16,8/10/16
145,Pamela Washington,Male,8/4/16,University of Tulsa,no training,External Applications,High School Teaching,White,General,Not Hispanic,TPS Website,0,0,40,,7,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,8/4/16,8/4/16
155,Shawn Rivera,Female,8/4/16,Out of State,,External Applications,Elementary School Teaching,White,Special Education,Not Hispanic,TPS Website,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,SPED Apprentice Candidate,Yes,1/18/17,1/18/17
954,Martha King,Male,10/27/16,Other,n/a,External Applications,High School Teaching,Black,General,Not Hispanic,TPS Website,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,10/27/16,10/27/16
709,Phillip Ruiz,Male,10/27/16,Other,n/a,External Applications,Middle School Teaching,Black,Mathematics,Not Hispanic,TPS Website,1,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,10/27/16,10/27/16
95,Amanda Simpson,Female,8/22/16,Other,"I have worked as an instructor, tutor and teaching assistant. No formal teacher training.",External Applications,High School Teaching,White,Mathematics,Not Hispanic,TPS Website,1,0,,,7,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Hold for Certification,No,8/22/16,8/29/16
898,Jacqueline Duncan,Female,8/7/16,Out of State,,External Applications,High School Teaching,Native American,English,Not Hispanic,Teachers-Teachers,,,,,,,,,,,,,0,,No,8/7/16,10/2/16
514,Ruby Garcia,Female,8/8/16,Out of State,,External Applications,Elementary School Teaching,Native American,Computers,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certified and HQ,Yes,8/9/16,1/15/17
402,Thomas Welch,Female,8/8/16,Oral Roberts University,,External Applications,Elementary School Teaching,No Race Provided,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/10/16,8/10/16
134,Mark Matthews,Female,8/8/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,No Race Provided,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/10/16,8/10/16
951,Diana Marshall,Female,8/8/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,No Race Provided,General,Not Hispanic,Teachers-Teachers,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/10/16,8/10/16
418,Arthur Stewart,Female,9/26/16,Alternative Certification - Alternative Placement Program,,External Applications,Elementary School Teaching,White,General,Not Hispanic,Teachers-Teachers,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,11/4/16,12/21/16
127,Rebecca Richards,Female,9/26/16,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,White,Reading,Not Hispanic,Teachers-Teachers,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,11/4/16,12/21/16
879,Diana Wood,Female,9/26/16,Alternative Certification - Alternative Placement Program,,External Applications,Middle School Teaching,White,Social Studies,Not Hispanic,Teachers-Teachers,0,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,11/4/16,12/21/16
983,Ann Thomas,Female,8/9/16,Teach For America,Mississippi College,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Teachers-Teachers,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,1/2/17,1/2/17
748,Bruce Hawkins,Female,8/9/16,Teach For America,Mississippi College,External Applications,Elementary School Teaching,White,ELD - English Language Development,Not Hispanic,Teachers-Teachers,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,1/2/17,1/2/17
989,Janet Little,Female,8/9/16,Teach For America,Mississippi College,External Applications,Elementary School Teaching,White,General,Not Hispanic,Teachers-Teachers,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,1/2/17,1/2/17
285,Amanda Scott,Female,8/9/16,Northeastern State University,Mississippi College,External Applications,Middle School Teaching,White,ELD - English Language Development,Not Hispanic,Teachers-Teachers,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Screened Out,No,1/2/17,1/2/17
581,Victor Carr,Female,8/10/16,Northeastern State University,No training,External Applications,High School Teaching,Black,Mathematics,Not Hispanic,Teachers-Teachers,0,1,40,,0,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,8/23/16,8/23/16
789,Larry Simmons,Male,8/10/16,Northeastern State University,Oklahoma Southwestern State University,External Applications,High School Teaching,White,General,Not Hispanic,Teachers-Teachers,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/23/16,8/23/16
256,Roger Alvarez,Male,8/10/16,Oklahoma State University,Oklahoma Southwestern State University,External Applications,High School Teaching,White,Mathematics,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/23/16,8/23/16
310,Jennifer Hawkins,Male,8/10/16,University of Tulsa,Oklahoma Southwestern State University,External Applications,Middle School Teaching,White,General,Not Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Withdrawn,No,8/23/16,8/23/16
